work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary
2023,SE,FT,Data Scientist,USD,94100,US,0,US,M,94100
2023,SE,FT,Research Engineer,USD,94100,US,0,US,M,94100
2023,MI,FT,Data Analyst,USD,94100,GB,0,GB,M,94100
2023,EN,FT,Data Analyst,USD,94035,US,100,US,M,94035
2024,SE,FT,Data Science Consultant,USD,94000,US,0,US,M,94000
2024,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2024,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2024,SE,FT,Data Science Consultant,USD,94000,US,0,US,M,94000
2024,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2024,MI,FT,Business Intelligence,USD,94000,US,0,US,M,94000
2024,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2024,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2024,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2023,SE,FT,Data Analyst,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Science Consultant,USD,94000,US,0,US,M,94000
2023,SE,FT,Business Data Analyst,USD,94000,US,50,US,L,94000
2023,SE,FT,Data Analyst,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Architect,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,EX,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Analyst,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Analyst,USD,94000,US,100,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,MI,FT,Data Engineer,USD,94000,US,100,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Analyst,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,100,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Analyst,USD,94000,US,100,US,M,94000
2023,SE,FT,Data Analyst,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,CA,100,CA,M,94000
2023,SE,FT,Data Science Consultant,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Engineer,USD,94000,US,0,US,M,94000
2023,SE,FT,Data Analyst,USD,93919,US,100,US,M,93919
2023,SE,FT,Data Analyst,USD,93919,US,100,US,M,93919
2023,SE,FT,Data Analyst,USD,93919,US,100,US,M,93919
2023,SE,FT,Data Analyst,USD,93919,US,0,US,M,93919
2023,SE,FT,Data Analyst,USD,93919,US,0,US,M,93919
2023,SE,FT,Data Analyst,USD,93919,US,0,US,M,93919
2023,SE,FT,Data Analyst,USD,93919,US,100,US,M,93919
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,SE,FT,Data Analyst,USD,93918,US,0,US,M,93918
2023,MI,FT,Data Scientist,USD,93918,US,100,US,M,93918
2024,MI,FT,Data Science Practitioner,USD,93900,US,0,US,M,93900
2024,SE,FT,Data Scientist,USD,93800,US,0,US,M,93800
2024,SE,FT,Data Scientist,USD,93800,US,0,US,M,93800
2023,SE,FT,Data Analyst,USD,93800,US,100,US,M,93800
2022,SE,FT,Data Scientist,USD,93800,US,0,US,M,93800
2022,SE,FT,Data Analyst,USD,93700,US,100,US,M,93700
2022,SE,FT,Data Analyst,USD,93700,US,100,US,M,93700
2022,SE,FT,Data Engineer,USD,93700,US,100,US,M,93700
2023,SE,FT,Data Management Specialist,USD,93593,US,0,US,M,93593
2024,EN,FT,Data Analyst,USD,93500,US,0,US,M,93500
2024,MI,FT,Data Engineer,USD,93500,US,0,US,M,93500
2023,SE,FT,Data Analyst,USD,93500,US,100,US,M,93500
2024,MI,FT,Data Modeler,USD,93400,US,0,US,M,93400
2024,SE,FT,Data Architect,USD,93400,AU,0,AU,M,93400
2024,SE,FT,Data Scientist,USD,93400,US,0,US,M,93400
2023,SE,FT,Data Analyst,USD,93400,US,0,US,M,93400
2023,SE,FT,Data Scientist,USD,93400,US,0,US,M,93400
2023,SE,FT,Machine Learning Engineer,USD,93400,US,0,US,M,93400
2023,MI,FT,Data Scientist,USD,93400,US,0,US,M,93400
2023,SE,FT,Data Scientist,USD,93400,US,0,US,M,93400
2023,MI,FT,Data Analyst,USD,93400,US,0,US,M,93400
2024,SE,PT,Data Architect,USD,93300,US,0,US,M,93300
2024,SE,FT,Data Engineer,USD,93300,US,0,US,M,93300
2024,SE,FT,AI Engineer,USD,93300,US,0,US,M,93300
2024,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,SE,FT,AI Engineer,USD,93300,US,0,US,M,93300
2024,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,SE,FT,Research Analyst,USD,93300,US,0,US,M,93300
2024,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,SE,FT,AI Engineer,USD,93300,US,0,US,M,93300
2024,MI,FT,AI Product Manager,USD,93300,US,0,US,M,93300
2024,SE,FT,Data Engineer,USD,93300,US,0,US,M,93300
2024,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,MI,FT,Data Scientist,USD,93300,EG,0,EG,M,93300
2024,MI,FT,Data Scientist,USD,93300,EG,0,EG,M,93300
2024,SE,FT,Data Scientist,USD,93300,EG,0,EG,M,93300
2024,SE,FT,ML Engineer,USD,93300,US,0,US,M,93300
2024,SE,FT,AI Engineer,USD,93300,US,0,US,M,93300
2024,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,SE,FT,ML Engineer,USD,93300,DE,0,DE,M,93300
2024,SE,FT,Machine Learning Engineer,USD,93300,EG,0,EG,M,93300
2023,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,MI,FT,Machine Learning Engineer,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Machine Learning Engineer,USD,93300,US,0,US,M,93300
2023,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Machine Learning Researcher,USD,93300,US,0,US,M,93300
2023,SE,FT,AI Engineer,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Machine Learning Engineer,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Machine Learning Engineer,USD,93300,US,0,US,M,93300
2023,MI,FT,Data Scientist,USD,93300,US,0,US,M,93300
2023,SE,FT,Data Scientist,USD,93300,US,0,US,M,93300
2024,MI,FT,Data Specialist,USD,93150,US,0,US,M,93150
2021,MI,FT,Data Engineer,USD,93150,US,0,US,M,93150
2024,MI,FT,Data Scientist,USD,93100,US,0,US,M,93100
2024,EN,FT,Data Analyst,USD,93000,US,0,US,M,93000
2024,MI,FT,Data Scientist,USD,93000,US,100,US,M,93000
2024,EN,PT,Data Engineer,USD,93000,US,0,US,M,93000
2024,EN,PT,Data Analyst,USD,93000,US,0,US,M,93000
2024,SE,FT,Data Analyst,USD,93000,US,0,US,M,93000
2024,EN,FT,Data Analyst,USD,93000,US,0,US,M,93000
2024,EN,FT,Data Analyst,USD,93000,US,0,US,M,93000
2024,MI,FT,Data Engineer,USD,93000,US,0,US,M,93000
2024,EN,FT,Data Analyst,USD,93000,US,0,US,M,93000
2024,EN,FT,Data Analyst,USD,93000,US,0,US,M,93000
2024,SE,FT,Data Analyst,USD,93000,US,0,US,M,93000
2023,EN,FT,Machine Learning Engineer,USD,93000,US,100,US,M,93000
2023,MI,FT,Data Manager,USD,93000,US,0,US,M,93000
2023,SE,FT,Data Analyst,USD,93000,US,0,US,M,93000
2022,MI,CT,Applied Machine Learning Scientist,EUR,97712,IT,100,NL,L,93000
2023,SE,FT,BI Analyst,USD,93000,US,100,US,M,93000
2023,MI,FT,Data Analyst,USD,93000,US,100,US,L,93000
2022,EN,FT,Data Scientist,USD,93000,US,0,US,M,93000
2021,MI,FT,Data Analyst,USD,93000,US,100,US,L,93000
2023,SE,FT,Data Scientist,USD,92900,US,0,US,M,92900
2024,EN,FT,Data Analyst,USD,92810,US,0,US,M,92810
2024,SE,FT,Data Scientist,USD,92700,US,0,US,M,92700
2024,EN,FT,Data Analyst,USD,92700,US,100,US,M,92700
2024,SE,FT,Data Scientist,USD,92700,US,100,US,M,92700
2024,EN,FT,Data Analyst,USD,92700,US,100,US,M,92700
2024,EN,FT,Data Analyst,USD,92700,US,100,US,M,92700
2023,EN,FT,Data Analyst,USD,92700,US,0,US,M,92700
2023,EN,FT,Data Engineer,USD,92700,US,100,US,M,92700
2023,EN,FT,Data Engineer,USD,92700,US,100,US,M,92700
2024,SE,FT,Data Scientist,USD,92300,US,0,US,M,92300
2022,SE,FT,Data Operations Analyst,USD,92250,US,0,US,M,92250
2024,SE,FT,Data Architect,USD,92190,CA,0,CA,M,92190
2024,SE,FT,Data Engineer,USD,92190,CA,100,CA,M,92190
2024,SE,FT,Data Modeler,USD,92190,CA,0,CA,M,92190
2024,MI,FT,Analytics Engineer,GBP,115000,GB,100,GB,M,92000
2024,EN,FT,Business Intelligence Analyst,USD,92000,AU,0,AU,M,92000
2024,EN,FT,Data Analyst,USD,92000,US,100,US,M,92000
2024,EN,FT,Business Intelligence Analyst,USD,92000,AU,0,AU,M,92000
2024,SE,FT,Machine Learning Engineer,USD,92000,AR,100,AR,M,92000
2024,MI,FT,Data Analyst,USD,92000,US,0,US,M,92000
2024,EN,FT,Data Analyst,USD,92000,US,100,US,M,92000
2024,MI,FT,Analytics Engineer,GBP,115000,GB,100,GB,M,92000
2024,SE,FT,Analytics Engineer,USD,92000,US,100,US,M,92000
2024,MI,FT,Data Engineer,USD,92000,US,0,US,M,92000
2024,MI,FT,Business Intelligence Developer,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Engineer,USD,92000,US,0,US,M,92000
2023,MI,FT,Data Analyst,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Engineer,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Scientist,USD,92000,US,0,US,M,92000
2023,EN,FT,Data Analyst,USD,92000,US,100,US,M,92000
2023,MI,FT,Data Engineer,USD,92000,US,0,US,M,92000
2023,MI,FT,Data Scientist,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Analyst,USD,92000,CA,0,CA,M,92000
2023,SE,FT,Data Analyst,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Architect,USD,92000,GB,100,GB,M,92000
2023,SE,FT,Data Analyst,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Analyst,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Analyst,USD,92000,US,0,US,M,92000
2023,SE,FT,Data Analyst,USD,92000,US,100,US,M,92000
2023,SE,FT,Data Architect,USD,92000,GB,100,GB,M,92000
2022,SE,FT,Data Scientist,USD,92000,US,100,US,L,92000
2022,SE,FT,Data Scientist,USD,92000,US,100,US,L,92000
2023,EN,FT,Business Intelligence Analyst,USD,91875,CA,0,CA,M,91875
2023,SE,FT,Data Analyst,USD,91800,US,100,US,M,91800
2024,SE,FT,Business Intelligence Developer,USD,91536,US,0,US,M,91536
2023,SE,FT,Data Analyst,USD,91460,US,100,US,M,91460
2024,MI,FT,Business Intelligence Analyst,USD,91300,CA,0,CA,M,91300
2023,SE,FT,Data Engineer,USD,91270,US,0,US,M,91270
2023,MI,FT,Analytics Engineer,USD,91260,US,0,US,M,91260
2023,EN,FT,Research Analyst,USD,91200,US,0,US,M,91200
2024,SE,FT,Data Analytics Associate,USD,91000,US,50,US,L,91000
2024,EN,FT,Machine Learning Engineer,USD,91000,US,0,US,M,91000
2023,MI,FT,Data Engineer,USD,91000,US,0,US,M,91000
2023,MI,FT,Data Engineer,USD,91000,US,0,US,M,91000
2023,MI,FT,Data Scientist,USD,91000,US,0,US,M,91000
2023,SE,FT,Data Engineer,USD,91000,US,0,US,M,91000
2023,MI,FT,Data Engineer,USD,91000,US,0,US,M,91000
2023,SE,FT,Data Engineer,USD,91000,US,0,US,M,91000
2023,SE,FT,Data Strategist,USD,91000,US,0,US,M,91000
2023,SE,FT,Data Strategist,USD,91000,US,0,US,M,91000
2023,MI,FT,Data Engineer,USD,91000,US,0,US,M,91000
2023,MI,FT,Business Intelligence Data Analyst,CAD,67419,CA,50,CA,L,91000
2020,EN,FT,Data Analyst,USD,91000,US,100,US,L,91000
2024,MI,FT,Data Scientist,USD,90950,US,0,US,M,90950
2024,MI,FT,Data Engineer,USD,90800,US,0,US,M,90800
2024,MI,FT,Data Engineer,USD,90800,US,0,US,M,90800
2024,MI,FT,Data Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Engineer,USD,90700,US,0,US,M,90700
2023,MI,FT,Data Engineer,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Modeler,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Engineer,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Visualization Engineer,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Architect,USD,90700,US,0,US,M,90700
2023,SE,FT,Research Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Research Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Modeler,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Modeler,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Engineer,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Engineer,USD,90700,US,0,US,M,90700
2023,SE,FT,Data Scientist,USD,90700,US,0,US,M,90700
2023,SE,FT,Machine Learning Engineer,USD,90700,US,0,US,M,90700
2022,SE,FT,Data Architect,USD,90700,CA,100,CA,M,90700
2023,SE,FT,Research Scientist,USD,90600,US,100,US,M,90600
2024,MI,FT,Data Scientist,USD,90500,US,100,US,M,90500
2024,MI,FT,Data Manager,USD,90500,US,0,US,M,90500
2024,MI,FT,Data Analyst,USD,90500,US,0,US,M,90500
2023,MI,FT,Data Analyst,USD,90500,US,0,US,M,90500
2023,SE,FT,Business Intelligence Analyst,USD,90400,US,0,US,M,90400
2022,SE,FT,Data Analyst,USD,90320,US,0,US,M,90320
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2024,EN,FT,Data Reporting Analyst,USD,90300,US,0,US,M,90300
2023,SE,FT,Data Engineer,USD,90300,US,0,US,M,90300
2023,MI,FT,Data Visualization Specialist,USD,90300,US,0,US,M,90300
2024,MI,FT,Business Intelligence Developer,USD,90279,US,0,US,M,90279
2024,MI,FT,Data Science,USD,90100,US,0,US,M,90100
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,SE,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,SE,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,EN,FT,Data Specialist,USD,90000,US,0,US,M,90000
2024,EN,FT,Data Operations Analyst,USD,90000,US,100,US,M,90000
2024,EN,FT,Data Management Analyst,USD,90000,US,0,US,M,90000
2024,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,MI,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Scientist,EUR,100000,FR,100,FR,M,90000
2024,SE,FT,AI Engineer,USD,90000,AE,0,AE,L,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,EN,FT,Business Intelligence Analyst,USD,90000,AU,0,AU,M,90000
2024,EN,FT,Business Intelligence Analyst,USD,90000,AU,0,AU,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2024,SE,FT,Machine Learning Scientist,USD,90000,US,0,US,M,90000
2024,MI,FT,Robotics Engineer,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Architect,GBP,112500,GB,0,GB,M,90000
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,EN,FT,Data Science,USD,90000,US,0,US,M,90000
2024,EN,FT,Business Intelligence Analyst,USD,90000,US,100,US,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,100,US,M,90000
2024,SE,FT,Machine Learning Scientist,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Analyst,USD,90000,CA,0,CA,M,90000
2024,SE,FT,Data Engineer,GBP,112500,GB,0,GB,M,90000
2024,MI,FT,Data Engineer,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Architect,GBP,112500,GB,0,GB,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,100,US,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,SE,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,SE,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,EN,FT,Data Engineer,USD,90000,US,0,US,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,SE,FT,Data Science Manager,USD,90000,US,100,US,M,90000
2024,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2024,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2024,SE,FT,BI Developer,USD,90000,US,100,US,M,90000
2024,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2024,SE,FT,AI Engineer,GBP,112500,GB,100,GB,M,90000
2024,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2024,MI,FT,Machine Learning Engineer,EUR,100000,IE,100,IE,M,90000
2024,EN,FT,Research Analyst,USD,90000,US,0,US,M,90000
2023,EN,FT,Research Analyst,USD,90000,US,100,US,M,90000
2023,EX,FT,Head of Data,GBP,110736,GB,100,GB,M,90000
2023,SE,FT,Data Architect,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Modeler,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,SE,FT,Marketing Data Scientist,USD,90000,US,50,US,L,90000
2023,MI,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Specialist,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Scientist,USD,90000,GB,0,GB,M,90000
2023,SE,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2023,SE,FT,Machine Learning Engineer,USD,90000,CO,0,CO,M,90000
2023,SE,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Specialist,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Architect,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,EX,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Engineer,GBP,110736,GB,0,GB,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Specialist,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Strategy Manager,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,GBP,110736,GB,100,GB,M,90000
2023,EN,FT,Data Engineer,USD,90000,US,50,CA,L,90000
2023,MI,FT,Analytics Engineer,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,FR,100,FR,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Scientist,GBP,110736,GB,100,GB,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,MI,FT,Computer Vision Engineer,GBP,110736,GB,100,GB,M,90000
2023,EN,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,EN,FT,Analytics Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Scientist,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Modeller,GBP,110736,GB,0,GB,M,90000
2023,MI,FT,Machine Learning Research Engineer,USD,90000,SA,100,SA,M,90000
2023,SE,FT,Analytics Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Architect,USD,90000,US,100,US,M,90000
2023,EN,FT,Computer Vision Engineer,USD,90000,IN,100,US,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2023,EX,FT,Head of Data,GBP,110736,GB,100,GB,M,90000
2023,SE,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Modeler,GBP,110736,GB,0,GB,M,90000
2023,MI,FT,Data Engineer,GBP,110736,GB,0,GB,M,90000
2023,SE,FT,Data Strategist,USD,90000,CA,0,CA,M,90000
2023,MI,FT,Machine Learning Engineer,EUR,97171,NL,100,NL,L,90000
2023,MI,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Scientist,EUR,97171,IE,0,IE,M,90000
2023,MI,FT,Data Scientist,GBP,110736,GB,0,GB,M,90000
2023,EN,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,SE,FT,Applied Machine Learning Scientist,USD,90000,US,100,US,L,90000
2023,MI,FT,Data Science Consultant,USD,90000,US,0,US,M,90000
2023,EN,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Analyst,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Science Manager,USD,90000,MX,100,MX,M,90000
2023,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Machine Learning Software Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,GBP,110736,HR,0,HR,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,MI,FT,Data Analyst,GBP,110736,GB,0,GB,M,90000
2023,SE,FT,Data Scientist,USD,90000,US,100,US,M,90000
2021,EN,FT,Marketing Data Engineer,SGD,66970,SG,50,SG,L,90000
2023,SE,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Analyst,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Scientist,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2022,MI,FT,Data Scientist,EUR,94560,FR,100,FR,M,90000
2022,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M,90000
2022,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2022,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2022,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2022,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M,90000
2022,SE,FT,Data Engineer,USD,90000,US,100,US,M,90000
2022,MI,FT,Data Engineer,GBP,110820,GB,0,GB,M,90000
2022,SE,CT,Data Analyst,USD,90000,US,100,US,M,90000
2022,MI,FT,Data Scientist,GBP,110820,GB,0,GB,M,90000
2022,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2022,MI,FT,Data Analyst,SGD,65257,SG,50,SG,M,90000
2022,MI,FT,Data Engineer,GBP,110820,GB,0,GB,M,90000
2022,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2022,SE,FT,Data Scientist,GBP,110820,GB,0,GB,M,90000
2022,MI,FT,Business Data Analyst,CAD,69133,CA,50,CA,L,90000
2021,MI,FT,Data Analyst,USD,90000,US,100,US,M,90000
2021,MI,FT,Data Engineer,USD,90000,US,100,US,L,90000
2021,EN,FT,Data Analyst,USD,90000,US,100,US,S,90000
2021,EN,FT,Data Scientist,USD,90000,US,100,US,S,90000
2021,SE,FT,Data Analyst,CAD,71786,CA,100,CA,M,90000
2021,EN,FT,Data Science Consultant,USD,90000,US,100,US,S,90000
2023,MI,FT,Machine Learning Engineer,GBP,110367,GB,0,GB,M,89700
2023,SE,FT,Data Engineer,USD,89600,US,0,US,M,89600
2023,MI,FT,Data Engineer,GBP,110244,GB,0,GB,M,89600
2024,MI,FT,Business Intelligence Engineer,USD,89500,US,100,US,M,89500
